,Propeller,Motor,thrust_max_volt,thrust_max_power,thrust_max_amps,efficiency_max_volt,efficiency_max_power,efficiency_max_amps,current_max_volt,current_max_power,current_max_amps,Hover_time_3x_total,WeightForce,radius,pitch,Kv,Kt,Voltage,Weight
21091,apc_propellers_16x7,t_motor_AT4125KV540,199.97999999999996,319.08,237.66000000000003,76.23,76.22000000000001,76.17,446.22,669.78,536.82,1615.338318,65.0957031,203.2,177.8,457.97718424626527,0.01768388256576615,14.8,0.0026998904759999998
21094,apc_propellers_16x7,t_motor_AT4130KV450,448.02000000000004,346.32000000000005,255.47999999999996,91.14999999999999,91.04,90.86,688.5600000000001,583.68,473.7,1946.580138,65.0988159,203.2,177.8,458.042000118094,0.02122065907891938,22.200000000000003,0.0030178904760000003
21102,apc_propellers_16x7,t_motor_AntigravityMN5006KV450,155.1,156.9,102.96,82.31,82.22000000000001,84.98,271.62,275.4,164.22,2108.917602,65.0810623,203.2,177.8,458.21484244297045,0.02122065907891938,14.8,0.001205890476
21105,apc_propellers_16x7,t_motor_AntigravityMN5008KV400,350.0400000000001,197.52000000000004,147.54,92.10000000000001,94.7,96.58,519.3,314.21999999999997,221.04000000000002,2362.940736,65.0825882,203.2,177.8,458.2796583147992,0.0238732414637843,22.200000000000003,0.0013618904760000002
21127,apc_propellers_16x7,t_motor_MN3515KV400,130.62,185.94,128.22,86.24,80.75,86.51,193.92,300.36,189.47999999999996,2446.88562,65.0855865,203.2,177.8,458.7549747082095,0.0238732414637843,14.8,0.0016678904760000003
21128,apc_propellers_16x7,t_motor_MN3520KV400,145.92,222.05999999999997,153.23999999999998,88.77999999999999,84.47000000000001,88.36,227.1,370.97999999999996,240.0,2207.014161,65.087883,203.2,177.8,458.77657999881905,0.0238732414637843,14.8,0.0019018904759999999
21136,apc_propellers_16x7,t_motor_MN4014KV400,155.16000000000003,198.18,125.1,91.43,89.34000000000002,92.77999999999999,244.73999999999998,328.5,189.47999999999996,2313.349548,65.0848846,203.2,177.8,458.94942232369556,0.0238732414637843,14.8,0.001595890476
21139,apc_propellers_16x7,t_motor_MN5212KV420,151.98,251.87999999999997,215.52000000000004,86.71,82.02999999999999,83.36,249.05999999999997,444.6,378.9599999999999,2217.792297,65.0894699,203.2,177.8,459.01423819552423,0.022736420441699334,14.8,0.0020638904759999995
21158,apc_propellers_16x7,t_motor_U7_V2.0KV420,107.93999999999998,239.28,153.06,97.39999999999999,94.12,96.46,165.47999999999996,427.25999999999993,252.66000000000003,2239.251342,65.0922318,203.2,177.8,459.4247387171059,0.022736420441699334,11.100000000000001,0.002345890476
21159,apc_propellers_16x7,t_motor_U7_V2.0KV490,112.2,235.73999999999998,145.68,85.06,83.42,84.82,202.32,490.67999999999995,277.92,1936.924806,65.0924072,203.2,177.8,459.4463440077155,0.01948836037859943,11.100000000000001,0.002363890476
21179,apc_propellers_16x8,kde_direct_KDE3520XF_400,147.96,215.58,156.06,89.02,82.61,88.17,264.84,436.08000000000004,284.21999999999997,2125.539918,65.0895844,203.2,203.2,459.87844981990673,0.0239,14.8,0.0020755426500000005
21180,apc_propellers_16x8,kde_direct_KDE4012XF_400,146.52,181.97999999999996,121.97999999999999,88.15999999999998,84.67,90.96,262.62,348.78000000000003,202.08,2211.0752549999997,65.086937,203.2,203.2,459.9000551105163,0.0239,14.8,0.00180554265
21181,apc_propellers_16x8,kde_direct_KDE4014XF_380,152.1,198.18,136.2,94.26,89.77999999999999,95.84000000000002,262.74,377.1,227.33999999999997,2156.613648,65.0878143,203.2,203.2,459.92166040112585,0.0251,14.8,0.0018955426500000003
21182,apc_propellers_16x8,kde_direct_KDE4213XF_360,151.08,209.7,148.14000000000001,99.37,93.47000000000001,99.69,246.23999999999998,381.36,240.0,2353.515564,65.0886993,203.2,203.2,459.9432656917354,0.0265,14.8,0.0019855426500000003
21183,apc_propellers_16x8,kde_direct_KDE4215XF_465,159.96,208.32,175.2,78.81,75.56,77.67,344.21999999999997,490.25999999999993,391.56,1792.747926,65.0898743,203.2,203.2,459.96487098234496,0.0205,14.8,0.00210554265
21186,apc_propellers_16x8,kde_direct_KDE5215XF_435,186.06,249.12000000000003,207.66000000000003,90.02999999999999,87.84000000000002,89.27,395.4,569.64,454.74000000000007,1921.8823229999998,65.096344,203.2,203.2,460.02968685417363,0.022,14.8,0.0027655426499999997
21188,apc_propellers_16x8,kde_direct_KDE600XF_530_G3,442.74000000000007,556.14,212.82,76.14,76.71,77.08,947.82,998.1,555.78,1650.511047,65.1001663,203.2,203.2,460.07289743539275,0.018,22.200000000000003,0.0031555426499999995
21192,apc_propellers_16x8,kde_direct_KDE700XF_455_G3,1158.84,777.78,554.58,85.8,91.60000000000001,93.77,3474.6,1554.6,852.6600000000001,1468.495332,65.116333,203.2,203.2,460.15931859783103,0.021,37.0,0.00480554265
21193,apc_propellers_16x8,kde_direct_KDE700XF_535_G3,821.94,677.4,295.14,76.7,78.59000000000002,78.58,2061.72,1349.3399999999997,795.78,1400.155884,65.1081009,203.2,203.2,460.1809238884406,0.0178,29.6,0.003965542650000001
21234,apc_propellers_16x8,t_motor_AT4120KV500,196.5,246.36,193.08,79.95,78.96,80.05,489.9,639.0600000000001,473.7,1613.0679930000001,65.0931091,203.2,203.2,461.0667408034326,0.019098593171027443,14.8,0.00243554265
21237,apc_propellers_16x8,t_motor_AT4125KV540,208.2,263.64,200.58,75.86,75.26,75.95,568.86,750.9,536.82,1531.018341,65.0960464,203.2,203.2,461.1315566752613,0.01768388256576615,14.8,0.0027355426499999997
21240,apc_propellers_16x8,t_motor_AT4130KV450,460.5,281.64,210.18,90.52999999999999,89.89999999999999,90.52999999999999,819.3,653.52,473.7,1804.861632,65.0991669,203.2,203.2,461.19637254709,0.02122065907891938,22.200000000000003,0.00305354265
21248,apc_propellers_16x8,t_motor_AntigravityMN5006KV450,155.1,143.88,94.08000000000001,79.98,80.82,84.59000000000002,320.7,291.06,164.22,1289.37854,65.0814056,203.2,203.2,461.36921487196645,0.02122065907891938,14.8,0.0012415426500000002
21251,apc_propellers_16x8,t_motor_AntigravityMN5008KV400,338.34,178.02000000000004,130.73999999999998,88.14,93.13,95.98,637.98,334.8,221.04000000000002,2183.944152,65.0829391,203.2,203.2,461.4340307437952,0.0238732414637843,22.200000000000003,0.00139754265
21273,apc_propellers_16x8,t_motor_MN3515KV400,128.82,166.26000000000002,114.6,83.08,77.89,85.14,221.1,315.42,189.47999999999996,2203.612977,65.0859375,203.2,203.2,461.90934713720554,0.0238732414637843,14.8,0.0017035426500000004
21285,apc_propellers_16x8,t_motor_MN5212KV420,151.62,220.08,183.96,84.24,79.08,81.58,292.32,474.72,378.9599999999999,2071.067505,65.0898209,203.2,203.2,462.1686106245203,0.022736420441699334,14.8,0.0020995426500000007
21304,apc_propellers_16x8,t_motor_U7_V2.0KV420,112.91999999999999,211.37999999999997,134.4,96.99,92.64,96.13,198.47999999999996,459.9599999999999,252.66000000000003,2084.659974,65.0925827,203.2,203.2,462.5791111461019,0.022736420441699334,11.100000000000001,0.00238154265
21305,apc_propellers_16x8,t_motor_U7_V2.0KV490,118.08000000000001,209.1,128.46,84.98,82.57,84.77,245.82,530.1,277.92,1710.4612439999999,65.0927582,203.2,203.2,462.6007164367115,0.01948836037859943,11.100000000000001,0.0023995426499999997
21325,apc_propellers_16x8E,kde_direct_KDE3520XF_400,145.44,224.87999999999997,173.58,93.73,85.79,90.86,220.8,417.9,284.21999999999997,2312.150757,65.0867004,203.2,203.2,463.03282224890273,0.0239,14.8,0.0017818884839999995
21326,apc_propellers_16x8E,kde_direct_KDE4012XF_400,144.18,190.32,135.96,92.77999999999999,88.05,93.59000000000002,219.3,331.67999999999995,202.08,2533.784913,65.0840607,203.2,203.2,463.0544275395123,0.0239,14.8,0.0015118884839999997
21327,apc_propellers_16x8E,kde_direct_KDE4014XF_380,148.8,208.62000000000003,153.0,98.93,93.13,98.52999999999999,218.52000000000004,359.4,227.33999999999997,2652.023805,65.084938,203.2,203.2,463.07603283012185,0.0251,14.8,0.001601888484
21329,apc_propellers_16x8E,kde_direct_KDE4215XF_465,155.33999999999997,217.62000000000003,193.08,82.38,78.09000000000002,79.77,284.64,467.34,391.56,2162.78943,65.086998,203.2,203.2,463.11924341134096,0.0205,14.8,0.0018118884839999998
21332,apc_propellers_16x8E,kde_direct_KDE5215XF_435,176.22,252.78,224.45999999999998,92.72000000000001,89.79,91.0,321.06,544.98,454.74000000000007,1798.821168,65.0934677,203.2,203.2,463.18405928316963,0.022,14.8,0.002471888484
21338,apc_propellers_16x8E,kde_direct_KDE700XF_455_G3,1088.4,760.32,335.21999999999997,90.44,92.88,93.27,2510.28,1492.68,852.6600000000001,1999.7288819999999,65.1134567,203.2,203.2,463.31369102682703,0.021,37.0,0.004511888484000001
21339,apc_propellers_16x8E,kde_direct_KDE700XF_535_G3,763.32,522.36,288.71999999999997,78.39,78.27,79.32,1755.06,1444.8,795.78,1709.5971690000001,65.1052246,203.2,203.2,463.3352963174366,0.0178,29.6,0.003671888484
21380,apc_propellers_16x8E,t_motor_AT4120KV500,184.44,246.83999999999997,208.5,81.88,80.47000000000001,81.42,396.24000000000007,609.18,473.7,1883.7192989999999,65.0902328,203.2,203.2,464.2211132324286,0.019098593171027443,14.8,0.0021418884839999996
21383,apc_propellers_16x8E,t_motor_AT4125KV540,193.32,261.42,215.52000000000004,77.2,76.43,77.05,459.06,717.24,536.82,1618.5783689999998,65.0931702,203.2,203.2,464.2859291042573,0.01768388256576615,14.8,0.0024418884839999995
21386,apc_propellers_16x8E,t_motor_AT4130KV450,400.56,280.86,232.14,88.96,91.10000000000001,91.84000000000002,1025.8799999999999,631.74,473.7,1920.9021599999999,65.0962906,203.2,203.2,464.350744976086,0.02122065907891938,22.200000000000003,0.0027598884839999996
21394,apc_propellers_16x8E,t_motor_AntigravityMN5006KV450,151.38,154.38,107.22000000000001,83.74,83.52999999999999,86.57,266.64,273.96,164.22,2210.839965,65.0785294,203.2,203.2,464.5235873009625,0.02122065907891938,14.8,0.0009478884839999999
21397,apc_propellers_16x8E,t_motor_AntigravityMN5008KV400,306.47999999999996,188.7,147.6,88.49,95.84000000000002,98.12,644.52,315.78000000000003,221.04000000000002,2377.6349490000002,65.0800629,203.2,203.2,464.5884031727912,0.0238732414637843,22.200000000000003,0.0011038884840000002
21419,apc_propellers_16x8E,t_motor_MN3515KV400,129.23999999999998,178.08,130.14000000000001,88.35000000000001,81.68,88.2,187.2,301.14,189.47999999999996,2422.357911,65.0830612,203.2,203.2,465.06371956620154,0.0238732414637843,14.8,0.0014098884839999998
21420,apc_propellers_16x8E,t_motor_MN3520KV400,142.98,206.04000000000002,151.44,90.47000000000001,84.96,89.77999999999999,221.52000000000004,375.47999999999996,240.0,2296.2123420000003,65.08535,203.2,203.2,465.0853248568111,0.0238732414637843,14.8,0.0016438884839999996
21425,apc_propellers_16x8E,t_motor_MN4012KV400,147.06,170.4,112.14,92.32,90.18,94.86,228.95999999999998,287.46,157.92,2447.1778560000002,65.0814133,203.2,203.2,465.1933513098589,0.0238732414637843,14.8,0.001241888484
21426,apc_propellers_16x8E,t_motor_MN4012KV480,150.84,168.96,108.77999999999999,77.76,76.48,79.92,285.12,341.4599999999999,183.18,2027.0967419999997,65.0814133,203.2,203.2,465.21495660046844,0.019894367886486918,14.8,0.001241888484
21428,apc_propellers_16x8E,t_motor_MN4014KV400,151.44,187.73999999999998,127.5,92.99,90.27,94.44,240.36,330.71999999999997,189.47999999999996,2382.314757,65.0823517,203.2,203.2,465.25816718168755,0.0238732414637843,14.8,0.001337888484
21431,apc_propellers_16x8E,t_motor_MN5212KV420,148.5,228.78,202.08,88.25,81.97000000000001,84.09000000000002,243.95999999999998,454.97999999999996,378.9599999999999,2320.525086,65.086937,203.2,203.2,465.3229830535163,0.022736420441699334,14.8,0.0018058884839999997
21450,apc_propellers_16x8E,t_motor_U7_V2.0KV420,105.66,218.7,150.78,99.06,94.84000000000002,97.88,153.78,436.2,252.66000000000003,2353.480773,65.0897064,203.2,203.2,465.7334835750979,0.022736420441699334,11.100000000000001,0.002087888484
21451,apc_propellers_16x8E,t_motor_U7_V2.0KV490,109.5,216.18,144.6,86.39,84.21,86.07,187.68,501.0,277.92,2008.8777479999999,65.0898819,203.2,203.2,465.7550888657075,0.01948836037859943,11.100000000000001,0.0021058884839999996
21472,apc_propellers_17x10,kde_direct_KDE4012XF_400,151.98,155.33999999999997,101.76000000000002,77.68,77.13,87.34000000000002,384.06,396.9599999999999,202.08,1934.864502,65.0877686,215.9,254.0,466.2087999685083,0.0239,14.8,0.001890726852
21474,apc_propellers_17x10,kde_direct_KDE4213XF_360,157.62,177.3,121.26000000000002,87.77,84.47000000000001,94.97000000000001,365.7,435.9599999999999,240.0,2164.237611,65.0895386,215.9,254.0,466.2520105497274,0.0265,14.8,0.002070726852
21478,apc_propellers_17x10,kde_direct_KDE5215XF_435,207.47999999999996,209.45999999999998,161.64000000000001,82.56,82.39999999999999,86.39,667.1400000000001,676.26,454.74000000000007,1718.1324450000002,65.0971756,215.9,254.0,466.3384317121657,0.022,14.8,0.0028507268519999997
21532,apc_propellers_17x10,t_motor_AT4130KV450,581.0400000000001,220.08,155.46,90.11,86.37,89.18,976.8,801.18,473.7,1282.634583,65.0999985,215.9,254.0,467.505117405082,0.02122065907891938,22.200000000000003,0.0031387268519999997
21574,apc_propellers_17x10,t_motor_MN4014KV400,162.83999999999997,154.68,96.23999999999998,79.33,80.47000000000001,89.23,431.64,399.9,189.47999999999996,1883.5979009999999,65.0860672,215.9,254.0,468.41253961068355,0.0238732414637843,14.8,0.0017167268520000003
21575,apc_propellers_17x10,t_motor_MN5208KV340,152.64000000000001,158.64000000000001,117.72000000000001,90.67,89.59000000000002,97.67,332.1,351.6,221.04000000000002,2148.982911,65.087532,215.9,254.0,468.43414490129317,0.02808616642798153,14.8,0.001866726852
21596,apc_propellers_17x10,t_motor_U7_V2.0KV420,134.76000000000002,181.5,111.0,92.23,87.54,94.44,339.42,544.14,252.66000000000003,1689.387999,65.0934143,215.9,254.0,468.8878560040939,0.022736420441699334,11.100000000000001,0.002466726852
21597,apc_propellers_17x10,t_motor_U7_V2.0KV490,144.42,181.26000000000002,106.97999999999999,81.79,79.25,83.99,439.32000000000005,633.84,277.92,1457.154786,65.0935898,215.9,254.0,468.9094612947035,0.01948836037859943,11.100000000000001,0.0024847268519999997
21617,apc_propellers_17x10E,kde_direct_KDE3520XF_400,155.94,194.87999999999997,144.54,84.55,78.47000000000001,86.94,330.84,473.58000000000004,284.21999999999997,2215.541565,65.08741,215.9,254.0,469.34156710689473,0.0239,14.8,0.001854009294
21618,apc_propellers_17x10E,kde_direct_KDE4012XF_400,154.38,168.54,118.32,83.81,81.52,90.71,326.7,376.5,202.08,2118.105651,65.0847626,215.9,254.0,469.3631723975043,0.0239,14.8,0.001584009294
21619,apc_propellers_17x10E,kde_direct_KDE4014XF_380,160.56,183.06,130.26000000000002,89.69,86.19,95.29,331.56,409.44,227.33999999999997,2299.910157,65.0856476,215.9,254.0,469.38477768811384,0.0251,14.8,0.001674009294
21620,apc_propellers_17x10E,kde_direct_KDE4213XF_360,159.42,191.04,138.9,94.5,89.25,98.7,309.9599999999999,414.66,240.0,2406.112794,65.0865326,215.9,254.0,469.4063829787234,0.0265,14.8,0.0017640092939999997
21624,apc_propellers_17x10E,kde_direct_KDE5215XF_435,201.54000000000002,221.7,180.66000000000003,87.02999999999999,85.52,88.73,549.6,637.8599999999999,454.74000000000007,1920.353028,65.0941696,215.9,254.0,469.4928041411617,0.022,14.8,0.0025440092939999995
21630,apc_propellers_17x10E,kde_direct_KDE700XF_455_G3,1328.4,705.5400000000001,248.4,87.52,91.55,92.42,3485.88,1722.6600000000003,852.6600000000001,1717.3220219999998,65.1141663,215.9,254.0,469.622435884819,0.021,37.0,0.004584009293999999
21631,apc_propellers_17x10E,kde_direct_KDE700XF_535_G3,916.68,379.56,216.42,76.56,75.18,78.82,2495.58,1823.1,795.78,1462.045167,65.1059341,215.9,254.0,469.6440411754286,0.0178,29.6,0.003744009294
21672,apc_propellers_17x10E,t_motor_AT4120KV500,215.22,218.16000000000003,169.38,77.8,77.64999999999999,80.17,704.16,719.16,473.7,1635.186402,65.0909424,215.9,254.0,470.52985809042065,0.019098593171027443,14.8,0.0022140092940000004
21678,apc_propellers_17x10E,t_motor_AT4130KV450,448.14,243.47999999999996,183.6,83.01,88.69,90.90999999999998,1637.7,751.98,473.7,1747.3824450000002,65.0969925,215.9,254.0,470.659489834078,0.02122065907891938,22.200000000000003,0.002832009293999999
21712,apc_propellers_17x10E,t_motor_MN3520KV400,152.88,176.76000000000002,126.54,82.18,78.09000000000002,86.33,326.1,424.8,240.0,2076.953064,65.0860596,215.9,254.0,471.3940697148031,0.0238732414637843,14.8,0.0017160092939999996
21716,apc_propellers_17x10E,t_motor_MN4012KV340,136.08,147.9,103.32,91.33,88.64999999999999,99.5,228.05999999999997,261.9,138.96,2480.861571,65.0821152,215.9,254.0,471.4804908772413,0.02808616642798153,14.8,0.001314009294
21720,apc_propellers_17x10E,t_motor_MN4014KV400,163.97999999999996,167.46,112.38000000000001,85.05,84.59000000000002,92.26,365.58,377.94,189.47999999999996,2079.7088009999998,65.0830612,215.9,254.0,471.5669120396796,0.0238732414637843,14.8,0.0014100092940000002
21723,apc_propellers_17x10E,t_motor_MN5212KV420,159.9,198.3,164.64000000000001,80.32,75.25,79.88,367.08,516.72,378.9599999999999,2003.4303599999998,65.0876465,215.9,254.0,471.6317279115083,0.022736420441699334,14.8,0.0018780092939999998
21742,apc_propellers_17x10E,t_motor_U7_V2.0KV420,129.48,193.32,128.04,96.57,90.79,96.7,258.0,511.02000000000004,252.66000000000003,1905.609375,65.0904083,215.9,254.0,472.0422284330899,0.022736420441699334,11.100000000000001,0.0021600092939999998
21743,apc_propellers_17x10E,t_motor_U7_V2.0KV490,136.62,192.47999999999996,123.72000000000001,85.0,81.68,85.63,329.7,592.4399999999999,277.92,1744.231749,65.0905838,215.9,254.0,472.06383372369953,0.01948836037859943,11.100000000000001,0.002178009293999999
21763,apc_propellers_17x10N,kde_direct_KDE3520XF_400,139.44,158.94,118.38000000000001,80.7,75.60000000000001,85.61,376.5,494.0400000000001,284.21999999999997,1901.5047,65.0894165,215.9,254.0,472.4959395358907,0.0239,14.8,0.002058669102
21764,apc_propellers_17x10N,kde_direct_KDE4012XF_400,138.0,142.5,101.22000000000001,80.02999999999999,78.99,89.81,370.97999999999996,392.7,202.08,1895.105895,65.0867691,215.9,254.0,472.5175448265003,0.0239,14.8,0.001788669102
21765,apc_propellers_17x10N,kde_direct_KDE4014XF_380,143.7,149.94,107.64,85.67,83.42,94.24,379.5,427.97999999999996,227.33999999999997,1957.506957,65.0876541,215.9,254.0,472.53915011710984,0.0251,14.8,0.0018786691020000002
21766,apc_propellers_17x10N,kde_direct_KDE4213XF_360,142.62,156.06,114.18,90.24,86.19,97.39999999999999,354.24,433.14,240.0,2023.685487,65.0885315,215.9,254.0,472.5607554077194,0.0265,14.8,0.001968669102
21770,apc_propellers_17x10N,kde_direct_KDE5215XF_435,183.66000000000003,185.94,148.8,83.87,83.63,87.89999999999999,661.32,674.6400000000001,454.74000000000007,1670.298339,65.0961761,215.9,254.0,472.6471765701577,0.022,14.8,0.0027486691019999996
21776,apc_propellers_17x10N,kde_direct_KDE700XF_455_G3,1306.14,717.72,198.9,88.57,92.40999999999998,92.12,3378.1799999999994,1702.0200000000002,852.6600000000001,1284.584655,65.1161728,215.9,254.0,472.776808313815,0.021,37.0,0.004788669102
21818,apc_propellers_17x10N,t_motor_AT4120KV500,197.7,183.54,140.4,75.27999999999999,76.35000000000001,79.75,861.6,763.4399999999999,473.7,1431.932922,65.0929413,215.9,254.0,473.68423051941664,0.019098593171027443,14.8,0.002418669102
21824,apc_propellers_17x10N,t_motor_AT4130KV450,428.28,199.5,147.54,82.46,87.52,90.61,1729.3200000000002,801.4800000000001,473.7,1501.271118,65.098999,215.9,254.0,473.813862263074,0.02122065907891938,22.200000000000003,0.0030366691019999997
21858,apc_propellers_17x10N,t_motor_MN3520KV400,136.56,151.62,109.68,78.58,75.38,85.2,369.0,442.74000000000007,240.0,1776.474426,65.0880661,215.9,254.0,474.5484421437991,0.0238732414637843,14.8,0.0019206691019999999
21909,apc_propellers_17x10WE,kde_direct_KDE3520XF_400,166.62,193.44000000000003,133.8,80.04,75.77999999999999,85.12,388.67999999999995,495.84,284.21999999999997,2050.125,65.0885849,215.9,254.0,475.6503119648867,0.0239,14.8,0.001974029208
21910,apc_propellers_17x10WE,kde_direct_KDE4012XF_400,164.7,168.6,107.82,79.33,78.76,88.89,383.4,396.6,202.08,2033.9117430000001,65.0859375,215.9,254.0,475.6719172554963,0.0239,14.8,0.0017040292080000002
21911,apc_propellers_17x10WE,kde_direct_KDE4014XF_380,172.5,184.73999999999998,120.84,85.18,83.47000000000001,93.56,390.36,430.74000000000007,227.33999999999997,2124.23877,65.0868225,215.9,254.0,475.69352254610584,0.0251,14.8,0.0017940292080000002
21912,apc_propellers_17x10WE,kde_direct_KDE4213XF_360,171.0,189.47999999999996,127.68,89.67,86.36,96.81,364.74,435.11999999999995,240.0,2263.642455,65.0877075,215.9,254.0,475.71512783671545,0.0265,14.8,0.001884029208
21916,apc_propellers_17x10WE,kde_direct_KDE5215XF_435,226.08,229.44000000000003,175.92,84.47000000000001,84.24,88.18,660.12,673.8599999999999,454.74000000000007,1753.682739,65.0953522,215.9,254.0,475.8015489991537,0.022,14.8,0.0026640292079999997
21922,apc_propellers_17x10WE,kde_direct_KDE700XF_455_G3,1521.0,852.78,253.62000000000003,86.05,92.61,92.83,4090.4399999999996,1735.9799999999998,852.6600000000001,1563.7527479999999,65.1153412,215.9,254.0,475.931180742811,0.021,37.0,0.004704029208
21923,apc_propellers_17x10WE,kde_direct_KDE700XF_535_G3,1083.36,741.5400000000001,217.86,76.08,79.65999999999998,79.18,2864.22,1518.6600000000003,795.78,1218.96405,65.1071091,215.9,254.0,475.9527860334206,0.0178,29.6,0.003864029208
21964,apc_propellers_17x10WE,t_motor_AT4120KV500,244.44000000000003,226.14,163.73999999999998,75.99,76.88,79.99,851.1,762.9599999999999,473.7,1505.216034,65.0921173,215.9,254.0,476.83860294841264,0.019098593171027443,14.8,0.002334029208
21970,apc_propellers_17x10WE,t_motor_AT4130KV450,617.52,242.76000000000002,170.16000000000003,90.90999999999998,88.25,91.01,1067.46,797.5199999999999,473.7,1493.884185,65.098175,215.9,254.0,476.96823469207,0.02122065907891938,22.200000000000003,0.0029520292079999997
22004,apc_propellers_17x10WE,t_motor_MN3520KV400,162.72,181.5,119.64,77.86,75.35000000000001,84.40999999999998,381.66,445.67999999999995,240.0,1927.391052,65.0872345,215.9,254.0,477.7028145727951,0.0238732414637843,14.8,0.0018360292080000001
22012,apc_propellers_17x10WE,t_motor_MN4014KV400,176.82,167.88,101.4,81.06,82.14999999999999,90.79,430.08000000000004,399.5400000000001,189.47999999999996,1942.578735,65.0842361,215.9,254.0,477.8756568976716,0.0238732414637843,14.8,0.0015300292080000003
22013,apc_propellers_17x10WE,t_motor_MN5208KV340,165.47999999999996,172.32,126.3,92.59000000000002,91.49,99.52,331.44,351.24,221.04000000000002,2286.765015,65.0857086,215.9,254.0,477.89726218828116,0.02808616642798153,14.8,0.001680029208
22034,apc_propellers_17x10WE,t_motor_U7_V2.0KV420,145.62,198.05999999999997,118.73999999999998,94.06,89.44,96.27,340.02000000000004,542.58,252.66000000000003,1825.733643,65.0915833,215.9,254.0,478.35097329108197,0.022736420441699334,11.100000000000001,0.0022800292080000003
22062,apc_propellers_17x12,kde_direct_KDE5215XF_435,193.97999999999996,181.02000000000004,137.34,78.45,80.56,86.42,849.06,731.88,454.74000000000007,1503.454467,65.0974579,215.9,304.8,478.9559214281497,0.022,14.8,0.0028795751760000003
22116,apc_propellers_17x12,t_motor_AT4130KV450,595.98,180.18,125.16,91.11,85.63,90.10000000000001,1102.68,878.5199999999999,473.7,1080.421416,65.1002808,215.9,304.8,480.122607121066,0.02122065907891938,22.200000000000003,0.0031675751760000003
22180,apc_propellers_17x12,t_motor_U7_V2.0KV420,131.34,157.5,99.06000000000002,89.85000000000001,86.0,95.5,437.52000000000004,588.18,252.66000000000003,1563.552795,65.0936966,215.9,304.8,481.50534572007797,0.022736420441699334,11.100000000000001,0.002495575176
22201,apc_propellers_17x12E,kde_direct_KDE3520XF_400,146.88,164.64000000000001,124.8,81.69,76.52,87.19,382.8,497.4,284.21999999999997,1992.8342280000002,65.0876465,215.9,304.8,481.9590568228788,0.0239,14.8,0.0018782310000000004
22203,apc_propellers_17x12E,kde_direct_KDE4014XF_380,151.26000000000002,155.76000000000002,114.36,86.68,84.55,96.09000000000002,386.58000000000004,430.86,227.33999999999997,1959.1605840000002,65.0858841,215.9,304.8,482.0022674040979,0.0251,14.8,0.0016982310000000001
22204,apc_propellers_17x12E,kde_direct_KDE4213XF_360,150.12,161.82,120.72000000000001,91.31,87.29,99.25,360.66,436.14,240.0,2186.096925,65.0867691,215.9,304.8,482.02387269470745,0.0265,14.8,0.0017882310000000002
22208,apc_propellers_17x12E,kde_direct_KDE5215XF_435,192.95999999999998,192.47999999999996,155.04,84.75,84.8,89.44,684.48,681.84,454.74000000000007,1736.265198,65.0944138,215.9,304.8,482.1102938571457,0.022,14.8,0.002568231
22214,apc_propellers_17x12E,kde_direct_KDE700XF_455_G3,1390.26,378.66,204.36,89.58,86.64,93.75,3550.8,2227.8,852.6600000000001,1538.134644,65.1144028,215.9,304.8,482.2399256008031,0.021,37.0,0.004608231000000001
22256,apc_propellers_17x12E,t_motor_AT4120KV500,207.78,190.2,146.94,76.07,77.5,81.22000000000001,896.88,772.0199999999999,473.7,1472.628936,65.0911789,215.9,304.8,483.14734780640464,0.019098593171027443,14.8,0.002238231
22326,apc_propellers_17x12E,t_motor_U7_V2.0KV420,129.35999999999999,168.06,114.9,96.36,90.37,98.29,318.06,545.4599999999999,252.66000000000003,1837.8219,65.0906448,215.9,304.8,484.65971814907397,0.022736420441699334,11.100000000000001,0.0021842309999999996
22327,apc_propellers_17x12E,t_motor_U7_V2.0KV490,137.46,167.88,111.72000000000001,85.09000000000002,81.83,87.29,417.9,635.52,277.92,1556.095641,65.0908203,215.9,304.8,484.6813234396835,0.01948836037859943,11.100000000000001,0.002202231
22354,apc_propellers_17x12W,kde_direct_KDE5215XF_435,202.2,179.88,133.08,77.47000000000001,80.24,86.60000000000001,905.1,749.52,454.74000000000007,1376.562102,65.0982285,215.9,304.8,485.2646662861417,0.022,14.8,0.002957683374
22408,apc_propellers_17x12W,t_motor_AT4130KV450,634.02,182.22,122.93999999999998,91.17,85.73,90.64999999999999,1198.9199999999998,902.4,473.7,1204.192749,65.1010513,215.9,304.8,486.43135197905804,0.02122065907891938,22.200000000000003,0.0032456833739999994
22419,apc_propellers_17x12W,t_motor_AntigravityMN5008KV400,466.14,125.22000000000001,87.0,88.34000000000002,85.39,94.34000000000002,749.1,427.67999999999995,221.04000000000002,1523.1806940000001,65.0848236,215.9,304.8,486.6690101757632,0.0238732414637843,22.200000000000003,0.0015896833740000002
22500,apc_propellers_17x13,kde_direct_KDE5215XF_435,189.54,172.02000000000004,129.72,77.17,80.39999999999999,87.14999999999999,927.3599999999999,753.9599999999999,454.74000000000007,1198.135071,65.0973434,215.9,330.2,488.4190387151377,0.022,14.8,0.0028676004
22637,apc_propellers_17x4W,kde_direct_KDE3510XF_475,151.32,192.78,150.66,80.85000000000001,78.64999999999999,80.86,189.66000000000003,244.14,189.47999999999996,2560.256103,65.0851135,215.9,101.6,491.37896352864766,0.0201,14.8,0.0016198904760000002
